Latitude,Longitude,Street Address,Suburb,Postcode,Region,Bedrooms,Bathrooms,Parking Spaces,Property Type,Price,Listing Id,Title,Date Sold,Modified Date
-37.77145,144.91597,9/108 Maribyrnong Road,Moonee Ponds,3039,melbourne___northern_region,2,1,1,unit,"$390,000 ",129459746,Convenient Urban Appeal,2018/10/27,2018/10/31 обнГ 01:55:35
-38.06658,145.45459,21 Harlesden Circuit,Pakenham,3810,south_east_melbourne,2,1,1,house,"$390,000 ",129469098,Lakeside Townhouse,2018/10/27,2018/11/1 обнГ 01:55:40
-38.24253,144.34665,"Lot 6804, 132 Coastside Drive",Armstrong Creek,3217,bellarine_peninsula,0,0,0,residential land,"$373,000 ",202122802,One of The Largest Blocks In Armstrong Creek!,2018/10/27,2018/11/3 ионГ 02:00:24
-37.58057,143.95272,2955 Old Melbourne Road,Dunnstown,3352,western_region,3,1,2,house,"$372,000 ",129417450,"Fully Renovated Home, Melbourne Side Of Ballarat",2018/10/27,2018/11/1 ионГ 02:00:24
-37.76442,145.04628,3/289 Upper Heidelberg Road,Ivanhoe,3079,melbourne___northern_region,1,1,1,apartment,"$369,000 ",129590258,Quietly Positioned By Blue-Chip Amenities,2018/10/27,2018/11/2 ионГ 02:00:27
-37.73567,144.94281,1/271 O'hea Street,Pascoe Vale South,3044,melbourne___northern_region,2,1,1,apartment,"$366,000 ",129426254,"Extra-Spacious, Ground Floor Apartment!",2018/10/27,2018/10/30 ионГ 02:00:26
-37.69965,144.92391,2/186-8 Hilton Street,Glenroy,3046,melbourne___northern_region,2,1,1,unit,"$365,000 ",129448002,First Home Buyers Special!,2018/10/27,2018/10/28 обнГ 01:55:39
-37.88586,145.01982,2/118 Murray Street,Caulfield,3162,bayside,1,1,1,apartment,"$365,000 ",129456586,"Crisp, cool & as quiet as can be",2018/10/27,2018/10/31 обнГ 01:55:29
-37.7752,144.97195,6407/172 Edward Street,Brunswick East,3057,melbourne___northern_region,1,1,1,apartment,"$360,500 ",129438310,Love the lifestyle,2018/10/27,2018/10/29 ионГ 02:00:22
-37.86399,144.69251,1/83 Hogans Road,Hoppers Crossing,3029,south_west_melbourne,2,1,1,unit,"$355,000 ",129491494,"Centrally located, low maintenance, refreshed throughout!",2018/10/27,2018/11/2 обнГ 01:55:51
-38.07754,144.35316,46 Goldsworthy Road,Corio,3214,bellarine_peninsula,3,1,1,house,"$350,000 ",129441202,DECEASED ESTATE √ RESIDENTIAL GROWTH ZONE 2,2018/10/27,2018/10/30 ионГ 02:00:27
-38.08924,144.34984,6 Emu Court,Norlane,3214,bellarine_peninsula,3,1,1,house,"$347,000 ",129535638,DIAMOND IN THE ROUGH,2018/10/27,2018/10/31 ионГ 02:00:26
-37.85836,145.04551,6/1419 High  Street,Glen Iris,3146,inner_east_melbourne,1,1,0,apartment,"$342,000 ",129488934,"Pristine Ground-Floor Gem, Perfect Glen Iris Location  ",2018/10/27,2018/11/2 обнГ 01:55:46
-37.74946,144.91224,7/50 Richardson Street,Essendon,3040,melbourne___northern_region,1,1,1,apartment,"$306,000 ",129457850,IMPRESSIVE ENTRY INTO ESSENDON!,2018/10/27,2018/10/31 обнГ 01:55:31
-37.81741,145.09623,3/27 Langford Street,Surrey Hills,3127,inner_east_melbourne,2,1,2,unit,Contact agent,129436778,"Beautifully Renovated, Delightfully Tranquil",2018/10/27,2018/10/27 обнГ 01:55:41
-37.83704,145.00108,11/39-41 Kensington Road,South Yarra,3141,inner_east_melbourne,2,1,1,apartment,Contact agent,129482522,Renovated Period Elegance In Smart Lifestyle Location,2018/10/27,2018/11/2 обнГ 01:55:39
-36.13481,144.75711,61 Hovell Street,Echuca,3564,northern_region,3,1,2,house,"$285,000 ",129431374,Deceased Estate - Must Be Sold,2018/10/27,2018/10/29 ионГ 02:00:22
-37.88767,145.05569,5/16 Kokaribb Road,Carnegie,3163,bayside,1,1,1,apartment,"$260,000 ",129473202,A Great Return in a Lifestyle Locale,2018/10/27,2018/11/1 обнГ 01:55:50
-38.02869,145.30288,1/7-9  Willow Court,Narre Warren,3805,south_east_melbourne,1,1,0,unit,"$245,000 ",129474582,SOLD by Andrea O'Connor 0439 988 714,2018/10/27,2018/11/1 обнГ 01:55:54
-37.61319,145.12711,95 Orchard Road,Doreen,3754,melbourne___northern_region,0,0,0,residential land,"$241,000 ",202232026,"Ready, Set, Build",2018/10/27,2018/10/29 ионГ 02:00:30
-37.76584,144.91672,56 Holmes Road,Moonee Ponds,3039,melbourne___northern_region,4,4,2,house,"$5,500,000 ",129424730,║╟Stanhope║╠ Circa 1888: A Work Of Art,2018/10/26,2018/10/26 обнГ 01:55:40
-37.77743,144.92277,2A Francis Street,Ascot Vale,3032,north_west_melbourne,3,3,2,other,"$2,950,000 ",125170674,Plans & Permits for NINE!,2018/10/26,2018/11/1 обнГ 01:55:50
-37.77088,145.18597,8 Jolen Court,Donvale,3111,eastern_melbourne,5,2,2,house,"$1,325,000 ",129645606,Modern family living with the lucky no.8!,2018/10/26,2018/11/3 обнГ 01:56:07
-37.85847,144.90012,9 James Street,Williamstown,3016,south_west_melbourne,3,1,0,house,"$1,310,000 ",129515642,"BEAUTIFUL VICTORIAN, CENTRAL LOCATION",2018/10/26,2018/11/4 обнГ 01:55:43
-38.17718,145.12128,137 Overport Road,Frankston South,3199,mornington_peninsula,4,2,4,house,"$1,210,000 ",129574034,Enjoy the Tranquil Lifestyle,2018/10/26,2018/10/31 ионГ 02:00:27
-38.14409,145.2174,46 Yarralumla Drive,Langwarrin,3910,mornington_peninsula,5,2,2,house,"$1,140,000 ",129678286,Peace and Tranquility,2018/10/26,2018/11/6 ионГ 02:00:19
-37.86958,145.10596,4 Railway Avenue,Ashwood,3147,eastern_melbourne,2,1,2,house,"$1,050,000 ",129419990,Family Dream home or Development Destiny?,2018/10/26,2018/11/1 обнГ 01:55:47
-37.78685,144.89806,4 Kingfisher Lane,Maribyrnong,3032,north_west_melbourne,4,2,2,house,"$995,000 ",129415458,Inspired Living Enjoys Warehouse Vibe,2018/10/26,2018/10/29 ионГ 02:00:21
-37.71739,144.99109,15 Lake Street,Reservoir,3073,melbourne___northern_region,3,1,2,house,"$990,000 ",129087530,3 bedroom house,2018/10/26,2018/10/31 обнГ 02:05:19
-37.80715,145.2687,13 Orchard Drive,Croydon,3136,eastern_melbourne,3,1,2,house,"$951,000 ",129488546,"Secluded Family Elegance, Over ? Acre ",2018/10/26,2018/11/2 обнГ 01:55:45
-37.81457,144.94209,902/15 Caravel Lane,Docklands,3008,melbourne_city___greater_region,3,2,2,apartment,"$940,000 ",128947414,Light-Filled Luxury in Prestigious Palladio,2018/10/26,2018/10/27 ионГ 02:00:11
-37.75205,145.33218,61 Sherwood Road,Chirnside Park,3116,eastern_melbourne,4,2,2,house,"$920,000 ",128739474,"Complete The Family Dream ""Clovelea Estate""",2018/10/26,2018/11/1 обнГ 01:55:56
-37.85424,144.98271,8e/635 St Kilda Road,Melbourne,3004,null,2,2,1,apartment,Contact agent,129558234,Marquise Excellence and Huge Views,2018/10/26,2018/11/1 ионГ 02:00:27
-37.81156,145.00239,41 Baker Street,Richmond,3121,inner_east_melbourne,0,0,0,residential land,"$855,000 ",202116898,Fantastic land opportunity to build your dream home!,2018/10/26,2018/11/4 обнГ 02:23:54
-38.15216,144.58376,3 Wintersun Court,Clifton Springs,3222,bellarine_peninsula,4,3,4,house,"$845,000 ",128918150,Opulent Living With Panoramic Water Views,2018/10/26,2018/10/29 ионГ 03:38:01
-37.83739,144.99015,9/33 Murphy Street,South Yarra,3141,inner_east_melbourne,2,1,1,apartment,"$840,000 ",129476130,Cumberland,2018/10/26,2018/11/1 обнГ 01:55:58
-37.66328,145.18653,30 Mannish Road,Wattle Glen,3096,eastern_melbourne,3,3,3,house,"$820,000 ",128847926,MUD BRICK HOME WITH CHARACTER AND CHARM,2018/10/26,2018/10/30 ионГ 02:00:18
-38.45585,144.10366,57 Pearse Road,Aireys Inlet,3231,south_western_region,3,1,1,house,"$815,000 ",129576062,OCEAN AND VALLEY VIEWS,2018/10/26,2018/11/1 обнГ 09:31:10
-37.82613,145.25336,24 Wollahra Place,Heathmont,3135,eastern_melbourne,3,1,2,house,"$800,000 ",128955838,Views & Value for the Family,2018/10/26,2018/10/29 ионГ 02:00:14
-37.7334,144.88917,23A Matthews Avenue,Airport West,3042,melbourne___northern_region,4,2,1,house,"$795,000 ",129176426,"Spacious, stylish, stunning entertainer.",2018/10/26,2018/10/30 ионГ 12:37:12
-37.70069,144.7995,3 Turin Place,Taylors Lakes,3038,north_west_melbourne,4,3,4,house,"$790,000 ",129453402,Admired Ex-Display,2018/10/26,2018/10/29 обнГ 01:55:22
-37.79754,144.99904,17/84 Trenerry Crescent,Abbotsford,3067,melbourne_city___greater_region,2,2,2,townhouse,"$771,000 ",129597742,FLAWLESS TOWNHOUSE LIVING,2018/10/26,2018/11/2 ионГ 02:00:27
-38.17303,145.15189,19 Taverner Square,Frankston,3199,mornington_peninsula,4,2,4,house,"$770,000 ",129269754,Relaxed family living & superb outdoor entertaining,2018/10/26,2018/10/26 ионГ 02:00:15
-37.762,144.96073,104/9 Florence Street,Brunswick,3056,melbourne___northern_region,2,1,0,apartment,"$770,000 ",129491362,Sustainable living and views in the heart of Brunswick,2018/10/26,2018/11/2 обнГ 01:55:51
-37.02278,147.23658,STRATH DEVON/21 Horsehair Bend,Dinner Plain,3898,gippsland,4,3,4,alpine,"$765,000 ",112433543,ON THE ALPINE NATIONAL PARK,2018/10/26,2018/10/28 ионГ 02:00:09
-38.05638,145.32849,28 Bounty Way,Berwick,3806,south_east_melbourne,4,2,2,house,"$755,000 ",129012974,4 bedroom house,2018/10/26,2018/10/30 ионГ 03:12:16
-37.76898,145.01899,4/257 Gillies Street,Fairfield,3078,melbourne___northern_region,2,2,1,apartment,"$750,000 ",129029142,"Price reduction + $30,000 of benefits included",2018/10/26,2018/11/5 ионГ 02:00:09
-37.97025,145.07342,193 Warrigal Road,Cheltenham,3192,bayside,2,1,3,house,"$730,000 ",129177122,Open the Gate & Enter the Market!,2018/10/26,2018/11/2 ионГ 02:00:21
-37.79996,145.25265,2/3 Elizabeth Court,Ringwood East,3135,eastern_melbourne,3,2,2,townhouse,"$730,000 ",129298426,Trendy Townhouse Convenience,2018/10/26,2018/10/29 ионГ 02:00:19
-38.07886,145.45733,2 Karawun Walk,Pakenham,3810,south_east_melbourne,4,2,3,house,"$707,500 ",129410682,Space for the Family in Heritage Springs,2018/10/26,2018/10/30 ионГ 02:00:26
-38.00261,145.16789,3 Blanchard Avenue,Keysborough,3173,south_east_melbourne,3,2,2,house,"$705,100 ",129267862,Your Light-Filled Oasis,2018/10/26,2018/10/27 ионГ 02:00:14
-38.06667,145.28453,14 Fleet Street,Narre Warren South,3805,south_east_melbourne,4,2,2,house,"$695,000 ",129460194,SIMPLE PERFECTION on 753 m? Block,2018/10/26,2018/11/2 ионГ 03:03:24
-37.82429,145.29597,55 Day Crescent,Bayswater North,3153,eastern_melbourne,3,2,6,house,"$690,000 ",129458462,A FAMILY HOME OF PAST MEMORIES WITH MORE TO COME,2018/10/26,2018/10/31 обнГ 01:55:32
-37.74235,145.0083,5/2 Swift Street,Preston,3072,melbourne___northern_region,3,2,1,townhouse,"$686,000 ",129444662,Warehouse Chic With Heavenly Views,2018/10/26,2018/10/28 обнГ 01:55:34
-38.06063,145.12001,2/393 Station Street,Bonbeach,3196,mornington_peninsula,3,2,3,unit,"$682,500 ",129126582,Beach Days Just Moments Away!,2018/10/26,2018/11/4 обнГ 02:07:14
-37.74781,144.88574,3/21 Sapphire Street,Niddrie,3042,melbourne___northern_region,3,1,1,unit,"$680,000 ",129248378,Just what you're looking for.,2018/10/26,2018/10/26 ионГ 02:00:14
-37.86206,145.0072,10/6 Hughenden Road,St Kilda East,3183,inner_east_melbourne,2,1,1,apartment,"$660,250 ",129471814,Lifestyle Lover With CBD And Bay Views,2018/10/26,2018/11/1 обнГ 01:55:46
-37.97459,145.1643,2 Onslow Court,Noble Park,3174,south_east_melbourne,3,1,4,house,"$650,800 ",129221766,SOLD,2018/10/26,2018/10/30 ионГ 06:33:10
-37.77243,145.32709,16 Nambour Drive,Mooroolbark,3138,eastern_melbourne,3,1,2,house,"$631,000 ",129564582,Stylish updated three bedroom home with bonus room,2018/10/26,2018/10/26 обнГ 01:55:59
-37.56515,143.85033,310 Eyre Street,Ballarat Central,3350,western_region,4,1,2,house,"$625,000 ",129624702,Your Ideal Next Purchase,2018/10/26,2018/11/2 обнГ 01:55:57
-37.78455,145.37608,50 Birmingham Road,Mount Evelyn,3796,eastern_melbourne,3,2,0,house,"$625,000 ",129132594,3 bedroom house,2018/10/26,2018/11/4 обнГ 02:08:55
-37.5735,144.91249,11 Flannery Street,Craigieburn,3064,melbourne___northern_region,5,2,2,house,"$617,500 ",129185710,The One You Have Been Waiting For,2018/10/26,2018/10/27 ионГ 02:00:13
-37.86143,144.97867,9/44 Eildon Road,St Kilda,3182,inner_east_melbourne,2,1,0,apartment,"$617,000 ",129486542,Deco Dynamic with Remarkable Renovation,2018/10/26,2018/11/2 обнГ 01:55:41
-37.86133,145.26702,217 Scoresby Road,Boronia,3155,eastern_melbourne,3,1,1,house,"$610,000 ",129229498,Sold,2018/10/26,2018/11/6 ионГ 02:00:14
-37.38245,144.31587,10 Horvaths Road,Trentham,3458,western_region,3,2,1,house,"$601,000 ",128493190,THE GOOD LIFE AWAITS!,2018/10/26,2018/10/27 ионГ 02:00:09
-37.81025,145.29217,8A Nyanda Court,Croydon,3136,eastern_melbourne,2,2,1,unit,"$600,000 ",129457434,"Fresh, modern and comfortable.",2018/10/26,2018/10/31 обнГ 01:55:31
-37.70538,144.73974,13 Tucker Place,Caroline Springs,3023,western_melbourne,4,2,2,house,"$597,500 ",129051586,Close To It All,2018/10/26,2018/10/29 ионГ 02:00:14
-38.17516,144.70685,1257 Murradoc Road,St Leonards,3223,bellarine_peninsula,3,2,4,house,"$590,000 ",129059362,"Hidden Gem, 1000+m2 in Beach Location",2018/10/26,2018/11/2 ионГ 02:00:20
-37.66952,145.02629,13 Evans Street,Lalor,3075,melbourne___northern_region,3,1,2,house,"$590,000 ",129664550,Perfectly Positioned,2018/10/26,2018/10/31 ионГ 02:00:28
-38.06745,145.30169,25 The Strand,Narre Warren South,3805,south_east_melbourne,3,2,2,house,"$585,000 ",129633406,Have It All!,2018/10/26,2018/11/2 обнГ 01:56:11
-38.13844,144.32269,40 Fraser Street,Herne Hill,3218,bellarine_peninsula,3,2,2,house,"$585,000 ",129579590,Classic Cottage Feel With Self Contained Bungalow!,2018/10/26,2018/10/27 обнГ 01:56:04
-37.85424,144.98271,3D/635 St Kilda Road,Melbourne,3004,null,1,1,1,apartment,"$580,000 ",129103214,Light-Filled Luxury at Marquise,2018/10/26,2018/11/2 ионГ 01:29:00
-37.70663,144.73886,6 Scarvell Crescent,Caroline Springs,3023,western_melbourne,3,2,2,house,"$578,000 ",129388602,"Stylish, Low Maintenance Living In The Springs!",2018/10/26,2018/11/5 обнГ 01:59:15
-38.04304,145.31169,19 Donatello Crescent,Narre Warren,3805,south_east_melbourne,3,2,2,house,"$575,000 ",129503834,Dashing Designer Flair with Entertainment Appeal,2018/10/26,2018/11/3 обнГ 01:55:47
-37.68074,144.43275,4 Shields Court,Bacchus Marsh,3340,western_region,3,1,2,house,"$565,000 ",129421346,Position Perfect!!,2018/10/26,2018/10/27 ионГ 02:00:16
-37.5657,143.87726,310 Eureka Street,Ballarat East,3350,western_region,4,2,4,house,"$562,000 ",129264926,"BEAUTIFUL CHARMING HOME, CLOSE TO CBD - LARGE BLOCK",2018/10/26,2018/10/27 ионГ 02:00:14
-37.8659,145.00052,4/64 Hotham Street,St Kilda East,3183,inner_east_melbourne,2,1,1,apartment,"$538,000 ",129434762,IDEAL FOR FIRST HOME BUYERS╗C POSITION PERFECT,2018/10/26,2018/10/27 обнГ 01:55:40
-38.15246,145.95566,56 Sheoak Street,Warragul,3820,gippsland,4,2,2,house,"$530,000 ",129359962,Brand New Quality Home,2018/10/26,2018/11/2 обнГ 02:03:39
-37.73753,144.79117,2/20 Thomas Street,St Albans,3021,north_west_melbourne,3,2,2,unit,"$530,000 ",129439614,Stylish Statement,2018/10/26,2018/11/3 ионГ 02:00:18
-38.16632,144.56795,69 Barrands Lane,Drysdale,3222,bellarine_peninsula,4,2,2,house,"$529,000 ",129308862,Family Favourite in Popular Location,2018/10/26,2018/10/28 обнГ 10:40:22
-37.42046,144.96462,1 Watergum Way,Wallan,3756,northern_region,4,2,2,house,"$520,000 ",129356422,Near completion brand-new home.,2018/10/26,2018/11/2 обнГ 02:05:54
-37.66938,144.56082,4 Charlotte Avenue,Harkness,3337,null,4,2,2,house,"$520,000 ",129232138,A Perfect House To Call Home.,2018/10/26,2018/10/30 обнГ 10:57:00
-37.86151,145.00402,2/106 Alexandra Street,St Kilda East,3183,inner_east_melbourne,2,1,1,apartment,"$515,111 ",129461626,Newly Renovated with generous al fresco living ready for brilliant beginnings,2018/10/26,2018/10/31 обнГ 01:55:38
-37.76028,144.93843,19 Egginton Street,Brunswick West,3055,melbourne___northern_region,2,1,1,townhouse,"$510,000 ",129267386,"Warm, Inviting, Stylish and Spacious - A Great Start.",2018/10/26,2018/11/2 ионГ 02:00:23
-38.34433,145.17614,37 Park Street,Bittern,3918,mornington_peninsula,3,1,2,house,"$500,000 ",129217342,Under Contract,2018/10/26,2018/11/5 обнГ 05:39:02
-37.99043,145.20304,9 Connell Lane,Dandenong,3175,south_east_melbourne,3,2,2,townhouse,"$490,000 ",129326730,Smart style and super spacious!,2018/10/26,2018/10/29 обнГ 01:58:51
-37.53382,144.89911,26 Errol Boulevard,Mickleham,3064,melbourne___northern_region,3,2,2,house,"$481,500 ",129436110,LIVING IN LUXURY!,2018/10/26,2018/10/27 обнГ 01:55:39
-37.53914,143.86373,6 Kinnane Court,Ballarat North,3350,western_region,4,2,6,house,"$480,000 ",129383690,"PERFECT COURT LOCATION ON 1,595M2",2018/10/26,2018/11/4 обнГ 02:07:29
-38.08004,145.47501,13 Tania Court,Pakenham,3810,south_east_melbourne,3,1,2,house,"$480,000 ",129419714,Be the Life of Every Party,2018/10/26,2018/11/5 обнГ 05:36:48
-38.05828,145.40359,6 Eloise Circuit,Officer,3809,south_east_melbourne,3,2,1,house,"$480,000 ",128924602,Potters Northside. The Perfect Location For All..,2018/10/26,2018/11/5 ионГ 02:00:09
-38.05681,145.47308,10 Orchard Valley Avenue,Pakenham,3810,south_east_melbourne,4,2,1,house,"$477,000 ",129140194,A North-side beauty in the ultimate location!,2018/10/26,2018/11/5 обнГ 05:36:57
-38.06083,145.50944,48 Lucerne Cct,Pakenham,3810,south_east_melbourne,4,2,2,house,"$473,500 ",129537182,Make your dreams reality!,2018/10/26,2018/11/2 обнГ 05:44:06
-37.79921,145.28538,15/300-308 Mount Dandenong Road,Croydon,3136,eastern_melbourne,3,1,1,unit,"$471,000 ",129079746,A perfect first home package... Owner says sell,2018/10/26,2018/11/2 ионГ 02:00:20
-37.79523,145.02427,143 Wiltshire Drive,Kew,3101,inner_east_melbourne,2,1,1,apartment,"$470,000 ",129466798,"PREMIER LOCATION, WITHIN EXCLUSIVE WILLSMERE ESTATE, ONLY 5KMS FROM THE CITY!",2018/10/26,2018/11/1 обнГ 01:55:37
-37.58121,143.81041,12 Nimble Drive,Delacombe,3356,western_region,4,2,2,house,"$470,000 ",129427306,"Looking For A Quiet, Private Place To Live?",2018/10/26,2018/10/29 ионГ 02:00:25
-36.14203,146.88627,14 Victoria Cross Parade,Wodonga,3690,north_east_region,3,2,2,house,"$465,000 ",129421802,"Style, Elegance & Class",2018/10/26,2018/10/27 ионГ 02:00:16
-38.11261,144.33998,2/19 Tallinn Street,Bell Park,3215,bellarine_peninsula,3,2,2,townhouse,"$460,000 ",129464182,Stylish Designer Living,2018/10/26,2018/11/1 обнГ 01:55:29
-37.6783,144.58405,4 Hudson Place,Melton,3337,western_region,3,2,2,house,"$455,000 ",129397246,DECEPTIVELY DIFFERENT - 3 BEDROOM PLUS BUNGALOW,2018/10/26,2018/10/30 ионГ 02:00:25
-37.6527,145.07867,15 Albany Road,Mill Park,3082,melbourne___northern_region,2,2,1,house,"$455,000 ",129488730,Low on Maintenance - High on Living,2018/10/26,2018/11/2 обнГ 01:55:45
-38.15612,145.93954,19 Alexander Street,Warragul,3820,gippsland,3,1,2,house,"$452,500 ",129471166,Stylish & Modern Renovation on Alexander,2018/10/26,2018/11/1 обнГ 01:55:45
-37.66872,144.56473,43 Galilee Blvd,Harkness,3337,null,3,2,2,house,"$452,500 ",128662950,Investors and First Home Buyers Retreat!,2018/10/26,2018/11/3 обнГ 02:08:30
-37.78016,144.87228,37/44 Eucalyptus Drive,Maidstone,3012,north_west_melbourne,2,2,1,apartment,"$447,000 ",129295122,Undeniably Desirable Dimensions,2018/10/26,2018/10/26 обнГ 02:07:26
-37.82497,144.9623,65/183 City Road,Southbank,3006,melbourne_city___greater_region,1,1,1,apartment,"$440,000 ",128167750,Southbank Certainty with Oversized Outdoor Terrace,2018/10/26,2018/11/2 обнГ 02:03:39
-38.17279,144.33107,1/48 South Street,Belmont,3216,bellarine_peninsula,2,1,1,unit,"$432,500 ",129291430,Impressive townhouse in river precinct,2018/10/26,2018/10/27 ионГ 02:00:14
-37.54503,143.81436,32 Ayrvale Avenue,Lake Gardens,3355,western_region,3,1,2,house,"$390,000 ",129383354,THREE BEDROOM HOME IN TOP STREET,2018/10/26,2018/11/4 обнГ 02:07:17
